speechiness,loudness,danceability,energy,,target,
283,-9344,657,828,,7,828000
416,-4720,484,643,,7,643000
276,-5477,614,568,,7,568000
415,-5040,546,754,,7,754000
652,-3635,584,876,,7,876000
637,-5772,421,808,,7,808000
1060,-5960,438,952,,7,952000
264,-7180,582,734,,7,734000
337,-8496,693,380,,7,380000
497,-10164,653,519,,7,519000
816,-912,492,975,,7,975000
271,-5745,574,739,,7,739000
397,-5930,649,736,,7,736000
1770,-6679,818,705,,7,705000
685,-10972,397,499,,7,499000
557,-8430,573,590,,7,590000
976,-4767,633,925,,7,925000
1500,-2085,344,860,,7,860000
384,-8182,558,499,,7,499000
638,-5193,372,948,,7,948000
261,-8648,442,520,,7,520000
678,-1163,330,963,,7,963000
499,-9928,414,404,,7,404000
459,-13496,559,345,,7,345000
825,-3887,594,958,,7,958000
584,-4877,283,942,,7,942000
307,-5424,693,843,,7,843000
676,-6903,674,789,,7,789000
343,-3458,535,731,,7,731000
575,-5245,293,691,,7,691000
414,-15730,481,262,,7,262000
267,-12831,442,327,,7,327000
372,-5343,522,811,,7,811000
611,-10464,503,584,,7,584000
639,-4680,319,842,,7,842000
371,-5894,567,821,,7,821000
531,-6734,356,842,,7,842000
308,-8785,639,812,,7,812000
354,-6229,432,777,,7,777000
539,-13472,453,658,,7,658000
360,-5968,550,854,,7,854000
423,-13083,724,498,,7,498000
271,-6660,595,489,,7,489000
935,-3582,589,914,,7,914000
756,-3462,597,991,,7,991000
393,-7275,575,912,,7,912000
389,-18547,572,236,,7,236000
1530,-6256,189,878,,7,878000
316,-12750,320,412,,7,412000
476,-7595,488,862,,7,862000
998,-3990,373,944,,7,944000
292,-10044,565,564,,7,564000
422,-5065,447,751,,7,751000
270,-11856,629,581,,7,581000
285,-17724,699,243,,7,243000
317,-6219,572,835,,7,835000
584,-5870,556,864,,7,864000
474,-11716,364,862,,7,862000
293,-4807,649,888,,7,888000
1390,-3629,568,900,,7,900000
331,-12427,477,642,,7,642000
348,-11763,246,413,,7,413000
430,-10613,653,730,,7,730000
328,-6744,613,797,,7,797000
248,-4173,606,532,,7,532000
424,-2609,519,862,,7,862000
340,-5581,293,778,,7,778000
1460,-4866,696,830,,7,830000
336,-8163,390,744,,7,744000
1010,-4854,510,759,,7,759000
589,-4621,258,889,,7,889000
745,-3406,278,975,,7,975000
277,-6998,438,710,,7,710000
564,-4556,502,912,,7,912000
347,-9552,422,665,,7,665000
356,-4569,677,870,,7,870000
705,-3728,447,870,,7,870000
637,-4198,450,978,,7,978000
647,-6422,615,821,,7,821000
553,-10664,575,487,,7,487000
948,-5293,333,851,,7,851000
482,-5109,507,863,,7,863000
339,-4538,409,932,,7,932000
283,-15948,500,195,,7,195000
448,-7766,454,910,,7,910000
258,-7903,510,661,,7,661000
289,-7839,476,706,,7,706000
3060,-5924,542,923,,7,923000
275,-6196,672,839,,7,839000
515,-3951,520,948,,7,948000
711,-4698,532,892,,7,892000
884,-5143,468,967,,7,967000
728,-8530,547,647,,7,647000
350,-6094,585,800,,7,800000
901,-7213,370,947,,7,947000
290,-6618,670,492,,7,492000
483,-7679,545,919,,7,919000
353,-5619,639,684,,7,684000
345,-9213,676,624,,7,624000
302,-5861,535,725,,7,725000
359,-12487,745,586,,7,586000
372,-6126,433,724,,7,724000
664,-4126,183,847,,7,847000
291,-7163,650,663,,7,663000
509,-7434,651,684,,7,684000
1240,-3621,332,983,,7,983000
992,-11049,315,876,,7,876000
1350,-2924,284,948,,7,948000
542,-3037,582,962,,7,962000
445,-4748,546,857,,7,857000
450,-4738,222,807,,7,807000
316,-5990,556,745,,7,745000
680,-9096,324,843,,7,843000
347,-5776,403,689,,7,689000
783,-5885,209,928,,7,928000
339,-5330,515,958,,7,958000
1060,-4052,385,983,,7,983000
472,-7718,247,764,,7,764000
384,-3479,486,806,,7,806000
300,-6886,508,902,,7,902000
1620,-3490,366,969,,7,969000
328,-9653,511,517,,7,517000
769,-2789,417,977,,7,977000
690,-7047,395,866,,7,866000
342,-11543,233,413,,7,413000
260,-3545,439,709,,7,709000
504,-5914,671,756,,7,756000
360,-9315,424,924,,7,924000
304,-7617,356,205,,7,205000
478,-7280,299,941,,7,941000
502,-5576,454,866,,7,866000
521,-5269,479,937,,7,937000
343,-6532,651,625,,7,625000
313,-13198,458,355,,7,355000
526,-5014,492,750,,7,750000
973,-4771,400,984,,7,984000
453,-5724,468,801,,7,801000
345,-11522,747,448,,7,448000
2880,-5909,482,843,,7,843000
255,-6517,432,389,,7,389000
397,-5064,648,813,,7,813000
461,-4122,607,912,,7,912000
529,-10974,520,324,,7,324000
1280,-7853,297,913,,7,913000
707,-4505,537,943,,7,943000
295,-11422,500,268,,7,268000
1080,-5436,526,978,,7,978000
1300,-8731,208,878,,7,878000
302,-5396,621,901,,7,901000
391,-7452,475,762,,7,762000
998,-5906,654,929,,7,929000
331,-11257,582,652,,7,652000
1720,-4208,258,978,,7,978000
264,-6500,596,796,,7,796000
310,-8277,634,630,,7,630000
479,-6006,356,917,,7,917000
376,-12636,475,446,,7,446000
403,-9810,523,758,,7,758000
299,-4694,425,818,,7,818000
378,-4162,370,960,,7,960000
513,-6111,553,873,,7,873000
344,-6214,728,500,,7,500000
413,-10549,669,656,,7,656000
1400,-4164,516,886,,7,886000
892,-2954,533,953,,7,953000
286,-6349,540,677,,7,677000
775,-4808,467,958,,7,958000
367,-4606,556,920,,7,920000
590,-4564,479,963,,7,963000
309,-5451,419,681,,7,681000
472,-5346,608,785,,7,785000
407,-9760,502,758,,7,758000
299,-6188,597,655,,7,655000
423,-6480,503,685,,7,685000
368,-8662,525,902,,7,902000
653,-5187,461,934,,7,934000
987,-5972,446,963,,7,963000
339,-8957,307,635,,7,635000
1120,-6353,436,766,,7,766000
283,-7283,601,636,,7,636000
1360,-4726,411,969,,7,969000
443,-5678,533,747,,7,747000
550,-8686,388,831,,7,831000
635,-11808,384,575,,7,575000
780,-2924,577,936,,7,936000
518,-7040,198,756,,7,756000
511,-4466,431,872,,7,872000
377,-6661,467,853,,7,853000
414,-5614,602,919,,7,919000
488,-3318,509,843,,7,843000
282,-13880,398,301,,7,301000
311,-6483,526,688,,7,688000
425,-5336,514,823,,7,823000
677,-4512,534,792,,7,792000
1040,-4573,666,967,,7,967000
290,-9940,630,614,,7,614000
557,-6191,693,538,,7,538000
577,-8210,249,834,,7,834000
448,-7766,454,910,,7,910000
525,-3680,301,887,,7,887000
537,-3094,285,801,,7,801000
1720,-4252,248,943,,7,943000
290,-5610,498,653,,7,653000
1460,-4281,364,936,,7,936000
624,-3006,505,911,,7,911000
335,-15166,626,322,,7,322000
644,-4679,489,925,,7,925000
1610,-6472,933,528,,7,528000
359,-5752,538,444,,7,444000
676,-14171,611,578,,7,578000
449,-9385,483,437,,7,437000
1270,-2979,347,988,,7,988000
428,-10357,337,418,,7,418000
555,-2332,496,947,,7,947000
514,-5104,281,779,,7,779000
304,-5130,656,833,,7,833000
3890,-6662,214,910,,7,910000
2040,-5052,556,661,,7,661000
383,-5893,575,658,,7,658000
325,-7812,417,497,,7,497000
265,-11945,549,452,,7,452000
1750,-5747,507,723,,7,723000
361,-10460,543,606,,7,606000
1210,-3111,623,969,,7,969000
286,-9119,601,532,,7,532000
650,-5929,755,699,,7,699000
374,-10883,512,836,,7,836000
2340,-4256,468,934,,7,934000
817,-5456,673,782,,7,782000
799,-7828,726,463,,7,463000
298,-8691,577,828,,7,828000
359,-10456,463,638,,7,638000
414,-15730,481,262,,7,262000
801,-3584,220,830,,7,830000
393,-5654,746,770,,7,770000
604,-8373,419,916,,7,916000
683,-5037,651,847,,7,847000
402,-5431,579,899,,7,899000
1330,-5018,623,888,,7,888000
2240,-9937,545,640,,7,640000
556,-7409,654,530,,7,530000
971,-4490,528,926,,7,926000
1700,-3601,291,987,,7,987000
619,-6094,584,804,,7,804000
508,-4425,593,651,,7,651000
583,-7615,698,553,,7,553000
622,-4448,475,844,,7,844000
404,-8482,584,754,,7,754000
278,-5455,424,588,,7,588000
298,-11615,267,399,,7,399000
1010,-7384,505,836,,7,836000
1570,-3636,401,969,,7,969000
806,-3521,515,949,,7,949000
2110,-3175,462,990,,7,990000
419,-6161,438,905,,7,905000
680,-4817,722,770,,7,770000
666,-2258,499,653,,7,653000
1420,-4268,557,962,,7,962000
439,-3727,668,921,,7,921000
848,-1841,442,958,,7,958000
365,-6461,712,629,,7,629000
271,-5745,574,739,,7,739000
1160,-2782,599,979,,7,979000
386,-8605,714,614,,7,614000
358,-7617,572,730,,7,730000
294,-9564,456,470,,7,470000
315,-4700,732,719,,7,719000
406,-5238,638,888,,7,888000
534,-6046,610,824,,7,824000
349,-11342,643,344,,7,344000
710,-4140,255,947,,7,947000
283,-5607,480,720,,7,720000
422,-10435,140,641,,7,641000
752,-5468,453,978,,7,978000
297,-3848,600,732,,7,732000
1120,-4479,740,753,,7,753000
357,-4995,376,509,,7,509000
376,-4640,306,745,,7,745000
1870,-8430,601,907,,7,907000
631,-6807,377,891,,7,891000
404,-8354,478,629,,7,629000
284,-10962,737,657,,7,657000
1320,-5333,491,942,,7,942000
849,-6532,392,936,,7,936000
442,-8790,549,693,,7,693000
268,-7859,536,620,,7,620000
400,-11018,643,364,,7,364000
398,-10725,634,806,,7,806000
439,-3886,679,804,,7,804000
614,-4344,379,691,,7,691000
276,-7316,573,421,,7,421000
335,-4496,701,821,,7,821000
358,-8267,384,733,,7,733000
882,-5502,163,937,,7,937000
445,-2112,545,935,,7,935000
324,-5518,540,887,,7,887000
340,-4914,366,662,,7,662000
589,-2219,469,969,,7,969000
915,-2620,536,969,,7,969000
400,-11018,643,364,,7,364000
439,-6129,510,718,,7,718000
337,-9036,462,408,,7,408000
1500,-4205,431,855,,7,855000
428,-5441,405,910,,7,910000
425,-14144,597,554,,7,554000
751,-2218,337,950,,7,950000
3820,-5952,681,849,,7,849000
441,-3310,467,896,,7,896000
421,-3171,473,792,,7,792000
384,-8448,623,910,,7,910000
584,-5120,442,957,,7,957000
480,-9103,363,872,,7,872000
384,-9368,729,800,,7,800000
324,-3780,588,761,,7,761000
536,-3910,542,828,,7,828000
428,-4368,588,902,,7,902000
255,-11056,552,653,,7,653000
2990,-6421,460,915,,7,915000
1110,-2497,464,919,,7,919000
462,-4329,674,867,,7,867000
445,-5447,449,936,,7,936000
356,-5603,627,832,,7,832000
337,-8248,415,777,,7,777000
609,-7014,485,970,,7,970000
706,-5086,247,833,,7,833000
379,-5505,415,407,,7,407000
424,-2609,519,862,,7,862000
533,-4542,308,873,,7,873000
1000,-4261,423,984,,7,984000
639,-4409,558,921,,7,921000
1300,-3754,381,960,,7,960000
316,-9342,389,476,,7,476000
326,-8753,456,638,,7,638000
553,-4886,673,902,,7,902000
450,-12169,374,842,,7,842000
831,-6079,768,799,,7,799000
308,-3422,687,848,,7,848000
1120,-4501,480,930,,7,930000
252,-12956,336,416,,7,416000
893,-4226,479,926,,7,926000
948,-5293,333,851,,7,851000
294,-11782,691,397,,7,397000
290,-8218,463,459,,7,459000
908,-8158,680,763,,7,763000
500,-7490,519,876,,7,876000
363,-5306,785,737,,7,737000
479,-6006,356,917,,7,917000
944,-3829,555,778,,7,778000
619,-18800,677,302,,7,302000
602,-6154,564,810,,7,810000
1330,-6051,513,970,,7,970000
358,-14155,353,438,,7,438000
342,-5633,368,812,,7,812000
412,-4715,589,865,,7,865000
321,-8586,723,413,,7,413000
264,-7760,657,716,,7,716000
579,-5709,522,872,,7,872000
675,-3499,506,930,,7,930000
892,-7294,478,953,,7,953000
508,-8305,408,582,,7,582000
352,-6989,545,537,,7,537000
314,-7496,565,546,,7,546000
385,-5201,181,772,,7,772000
265,-11822,508,373,,7,373000
341,-3923,813,774,,7,774000
235,-4878,528,638,,7,638000
459,-9159,478,808,,7,808000
600,-4728,396,770,,7,770000
318,-9016,436,304,,7,304000
786,-8036,365,892,,7,892000
434,-5134,731,675,,7,675000
722,-12139,368,507,,7,507000
1060,-3757,492,954,,7,954000
658,-4503,739,790,,7,790000
380,-11098,415,853,,7,853000
495,-5703,577,604,,7,604000
792,-5804,435,743,,7,743000
846,-2532,385,963,,7,963000
2370,-7740,758,565,,7,565000
367,-4236,482,862,,7,862000
649,-8905,577,914,,7,914000
978,-6309,355,761,,7,761000
377,-11750,547,308,,7,308000
413,-6217,514,784,,7,784000
496,-8810,545,670,,7,670000
556,-13428,604,525,,7,525000
342,-9141,339,706,,7,706000
410,-5373,350,828,,7,828000
4730,-2318,252,957,,7,957000
669,-15327,708,307,,7,307000
295,-8304,805,684,,7,684000
1130,-4533,372,962,,7,962000
1280,-4374,776,780,,7,780000
407,-7489,490,854,,7,854000
301,-7291,526,786,,7,786000
478,-9580,762,537,,7,537000
1620,-3490,366,969,,7,969000
1290,-7406,501,868,,7,868000
313,-14340,560,320,,7,320000
356,-6364,457,817,,7,817000
499,-4650,464,887,,7,887000
302,-13398,322,265,,7,265000
420,-3632,566,858,,7,858000
242,-7105,542,626,,7,626000
352,-8367,489,724,,7,724000
2620,-4764,310,932,,7,932000
1480,-4669,541,958,,7,958000
2900,-5563,627,940,,7,940000
399,-8412,247,774,,7,774000
434,-8184,745,575,,7,575000
479,-6006,356,917,,7,917000
412,-5865,538,802,,7,802000
1030,-4176,478,915,,7,915000
598,-5604,489,957,,7,957000
483,-3868,433,854,,7,854000
275,-7064,694,576,,7,576000
283,-7010,569,695,,7,695000
392,-9499,537,425,,7,425000
699,-9694,469,827,,7,827000
437,-4085,463,827,,7,827000
540,-5653,542,905,,7,905000
276,-5963,620,630,,7,630000
565,-4941,433,863,,7,863000
284,-3605,722,900,,7,900000
309,-11999,613,441,,7,441000
345,-10028,556,767,,7,767000
357,-21132,500,129,,7,129000
1150,-3583,461,825,,7,825000
320,-7305,598,806,,7,806000
372,-18468,375,206,,7,206000
392,-7495,254,563,,7,563000
749,-6250,533,942,,7,942000
1390,-4353,429,995,,7,995000
2250,-5066,521,924,,7,924000
357,-8169,581,566,,7,566000
517,-5852,605,722,,7,722000
840,-4978,368,903,,7,903000
498,-11883,263,679,,7,679000
895,-5506,231,904,,7,904000
609,-6189,330,922,,7,922000
355,-9131,401,567,,7,567000
273,-6097,535,726,,7,726000
382,-3218,359,782,,7,782000
1710,-4646,467,849,,7,849000
348,-8510,480,542,,7,542000
288,-11100,473,348,,7,348000
687,-4125,487,962,,7,962000
1310,-4619,338,930,,7,930000
449,-5955,342,700,,7,700000
1050,-7420,543,697,,7,697000
334,-5101,650,836,,7,836000
1760,-2944,723,989,,7,989000
1010,-6168,357,943,,7,943000
426,-5404,429,854,,7,854000
840,-5590,460,949,,7,949000
309,-8559,569,789,,7,789000
260,-8412,595,465,,7,465000
1590,-4788,187,952,,7,952000
270,-7902,420,672,,7,672000
243,-7100,465,606,,7,606000
648,-5734,343,910,,7,910000
2960,-3642,582,878,,7,878000
470,-5678,310,700,,7,700000
292,-8513,448,526,,7,526000
443,-5434,505,895,,7,895000
639,-2042,380,988,,7,988000
348,-9796,820,452,,7,452000
968,-5411,744,871,,7,871000
323,-5752,571,852,,7,852000
564,-14388,261,692,,7,692000
1010,-3132,689,805,,7,805000
297,-11754,590,851,,7,851000
776,-2533,457,950,,7,950000
799,-7828,726,463,,7,463000
258,-8187,657,658,,7,658000
320,-6608,620,501,,7,501000
337,-12790,603,484,,7,484000
348,-9796,820,452,,7,452000
322,-11762,814,462,,7,462000
900,-3937,159,978,,7,978000
613,-8123,721,521,,7,521000
419,-6258,395,764,,7,764000
325,-6368,342,938,,7,938000
1790,-3389,482,948,,7,948000
589,-6492,536,928,,7,928000
516,-5131,234,865,,7,865000
368,-2914,503,888,,7,888000
730,-6273,562,537,,7,537000
342,-8289,577,669,,7,669000
268,-9024,670,640,,7,640000
430,-6155,433,896,,7,896000
306,-6389,636,761,,7,761000
393,-5355,645,713,,7,713000
519,-11246,512,680,,7,680000
327,-2969,337,809,,7,809000
980,-5297,401,904,,7,904000
452,-7327,215,927,,7,927000
617,-5105,384,950,,7,950000
277,-7028,741,697,,7,697000
558,-4631,658,814,,7,814000
1100,-5270,442,951,,7,951000
1950,-4516,383,917,,7,917000
311,-8642,517,503,,7,503000
1140,-4103,431,892,,7,892000
664,-6045,608,801,,7,801000
288,-5914,543,768,,7,768000
391,-6197,424,766,,7,766000
284,-3605,722,900,,7,900000
633,-11700,727,627,,7,627000
620,-4963,327,841,,7,841000
626,-10667,776,523,,7,523000
538,-4280,491,966,,7,966000
519,-6177,643,664,,7,664000
344,-7378,597,646,,7,646000
454,-9008,404,827,,7,827000
293,-6437,494,805,,7,805000
306,-6855,607,758,,7,758000
253,-13333,623,449,,7,449000
358,-6215,523,715,,7,715000
2260,-3883,408,953,,7,953000
369,-5122,323,648,,7,648000
987,-3980,236,971,,7,971000
4080,-2441,473,936,,7,936000
275,-11374,482,333,,7,333000
1410,-3228,349,981,,7,981000
278,-6843,505,837,,7,837000
3040,-4215,466,833,,7,833000
435,-3001,541,904,,7,904000
698,-3188,331,943,,7,943000
441,-4422,338,891,,7,891000
536,-6797,586,834,,7,834000
762,-4939,229,915,,7,915000
857,-10469,378,764,,7,764000
282,-8290,602,732,,7,732000
564,-4556,502,912,,7,912000
964,-2238,403,965,,7,965000
270,-5170,457,559,,7,559000
299,-4650,401,591,,7,591000
975,-2919,379,941,,7,941000
298,-7802,585,534,,7,534000
971,-4702,235,989,,7,989000
277,-10328,397,821,,7,821000
416,-10757,611,394,,7,394000
326,-6488,603,895,,7,895000
1090,-3920,367,877,,7,877000
896,-10845,336,796,,7,796000
713,-4425,567,919,,7,919000
596,-2702,599,866,,7,866000
577,-4019,651,908,,7,908000
1040,-4622,439,972,,7,972000
276,-6079,743,697,,7,697000
2330,-1437,300,993,,7,993000
385,-9058,547,695,,7,695000
601,-5711,618,793,,7,793000
527,-5221,640,873,,7,873000
341,-5193,657,744,,7,744000
464,-4018,558,902,,7,902000
313,-6071,549,789,,7,789000
420,-2237,363,763,,7,763000
926,-6105,147,888,,7,888000
449,-15308,758,378,,7,378000
345,-4274,295,512,,7,512000
355,-15595,324,335,,7,335000
262,-4975,656,723,,7,723000
352,-12177,746,653,,7,653000
2500,-2583,200,985,,7,985000
429,-5597,426,883,,7,883000
539,-2122,627,819,,7,819000
254,-9933,550,377,,7,377000
498,-4147,549,860,,7,860000
318,-22320,414,161,,7,161000
714,-4263,366,941,,7,941000
279,-14561,480,449,,7,449000
1170,-3561,546,959,,7,959000
458,-5004,682,736,,7,736000
1470,-3090,441,976,,7,976000
313,-4630,516,595,,7,595000
329,-8652,339,459,,7,459000
498,-6064,588,747,,7,747000
649,-4830,578,901,,7,901000
248,-5260,646,702,,7,702000
516,-5294,525,801,,7,801000
386,-6836,348,635,,7,635000
614,-9245,442,866,,7,866000
1430,-2340,713,960,,7,960000
1330,-11909,528,514,,7,514000
412,-4971,488,780,,7,780000
287,-14975,747,264,,7,264000
608,-3321,493,943,,7,943000
1080,-2869,525,989,,7,989000
382,-7035,439,755,,7,755000
291,-7062,437,742,,7,742000
526,-5428,643,849,,7,849000
249,-7808,653,666,,7,666000
570,-4907,509,584,,7,584000
501,-3398,443,934,,7,934000
349,-4810,379,901,,7,901000
2650,-4942,294,970,,7,970000
1360,-3146,251,994,,7,994000
683,-7452,438,778,,7,778000
590,-5553,511,882,,7,882000
439,-5176,216,882,,7,882000
268,-4809,465,701,,7,701000
488,-4918,434,897,,7,897000
386,-3902,499,873,,7,873000
324,-12717,607,333,,7,333000
453,-6883,461,755,,7,755000
310,-8277,634,630,,7,630000
935,-11521,523,706,,7,706000
436,-8395,625,350,,7,350000
1810,-3244,362,915,,7,915000
343,-9997,558,768,,7,768000
297,-10476,474,422,,7,422000
731,-4525,629,881,,7,881000
326,-5267,392,642,,7,642000
307,-5340,677,791,,7,791000
398,-15625,453,277,,7,277000
1000,-4261,423,984,,7,984000
489,-2912,747,842,,7,842000
770,-5370,277,989,,7,989000
497,-8967,524,641,,7,641000
323,-18064,671,373,,7,373000
309,-8040,499,627,,7,627000
838,-3259,591,947,,7,947000
383,-7952,309,745,,7,745000
611,-4461,614,938,,7,938000
1200,-3745,351,964,,7,964000
294,-6705,676,798,,7,798000
509,-20567,380,99.3,,7,99300
407,-6297,331,904,,7,904000
867,-2713,685,940,,7,940000
296,-12761,536,368,,7,368000
276,-5980,274,567,,7,567000
280,-5880,676,525,,7,525000
281,-4535,667,776,,7,776000
305,-8602,552,636,,7,636000
319,-3842,532,759,,7,759000
295,-14255,525,366,,7,366000
1010,-5412,444,991,,7,991000
471,-11863,521,627,,7,627000
280,-9684,652,609,,7,609000
453,-5778,624,897,,7,897000
360,-6710,436,819,,7,819000
402,-9980,378,335,,7,335000
716,-5194,502,941,,7,941000
1290,-3237,261,985,,7,985000
819,-5277,414,955,,7,955000
383,-7212,514,690,,7,690000
375,-7072,430,740,,7,740000
276,-8298,554,713,,7,713000
282,-5151,615,449,,7,449000
341,-3426,555,883,,7,883000
343,-9460,679,713,,7,713000
325,-3600,418,886,,7,886000
453,-7565,355,791,,7,791000
399,-6457,666,910,,7,910000
764,-3618,758,723,,7,723000
1290,-3277,521,961,,7,961000
719,-5782,380,924,,7,924000
258,-9129,360,501,,7,501000
496,-8810,545,670,,7,670000
465,-3857,496,871,,7,871000
644,-1946,390,967,,7,967000
426,-5404,429,854,,7,854000
446,-3001,597,939,,7,939000
829,-7253,540,728,,7,728000
292,-7401,462,387,,7,387000
1620,-3490,366,969,,7,969000
406,-5988,688,779,,7,779000
568,-9152,571,901,,7,901000
705,-6511,602,867,,7,867000
1790,-3260,429,953,,7,953000
